78,F,1376,Célibataire,0,false,102 SX 88
33,F,789,En Couple,0,false,5754 GP 91
42,F,545,Marié(e),4,false,1298 AU 83
76,M,440,Célibataire,0,false,7698 AS 73
64,F,786,En Couple,2,false,8313 SS 41
23,F,160,En Couple,1,false,1698 PH 97
76,F,432,En Couple,0,false,7734 OZ 11
73,M,1117,Célibataire,0,false,2687 WX 97
51,F,573,En Couple,3,false,2808 GT 77
49,M,572,En Couple,3,false,9424 WR 21
80,M,534,En Couple,2,true,1805 JA 53
53,F,186,Célibataire,0,false,8125 MX 93
40,M,892,En Couple,0,false,2439 RF 39
27,F,411,En Couple,3,false,7584 BB 89
39,F,430,En Couple,1,false,2746 JG 60
24,M,209,En Couple,2,true,1559 KD 46
51,F,954,Seule,3,false,5915 WA 40
65,M,412,Célibataire,0,false,4959 UN 55
58,M,584,En Couple,4,false,2674 CV 11
50,M,404,Célibataire,0,false,8778 SK 92
62,M,959,En Couple,0,true,2008 TC 47
18,M,223,En Couple,0,false,505 TN 18
33,M,546,En Couple,0,false,5721 QN 88
22,F,220,En Couple,0,false,9699 UY 78
50,M,442,En Couple,3,true,403 AV 45
57,F,864,Seule,3,false,9484 SI 62
62,F,410,Célibataire,0,false,8597 ZY 10
19,F,1370,En Couple,1,false,7246 XH 20
57,M,499,Célibataire,0,false,8960 CE 30
21,M,1250,En Couple,3,false,9235 FS 25
54,M,950,En Couple,0,false,4745 CK 53
77,M,475,En Couple,1,false,2711 WC 34
27,F,165,En Couple,0,true,1940 TT 60
24,F,493,En Couple,4,true,4922 GE 42
29,M,158,Célibataire,0,false,218 SB 57
75,M,1316,Célibataire,0,false,3628 WZ 54
27,F,760,Célibataire,0,false,2323 LJ 25
51,F,1307,En Couple,4,false,1711 JQ 90
61,M,944,Célibataire,0,false,7148 KG 36
32,F,1133,En Couple,3,false,280 IC 68
47,M,448,Célibataire,0,false,8242 LI 24
35,M,159,En Couple,2,true,9166 JV 52
35,F,245,En Couple,1,false,2181 HA 17
25,F,572,En Couple,4,true,8713 PW 50
43,M,1259,En Couple,1,false,1190 NN 12
20,M,494,Célibataire,0,false,7923 GX 80
77,M,156,En Couple,3,false,7320 JA 86
27,M,545,En Couple,2,false,5610 DC 40
31,M,432,Célibataire,0,false,5954 MP 46
64,M,888,En Couple,4,false,6251 RL 72
61,M,1054,En Couple,1,true,3450 QS 31
41,M,466,?,3,true,4600 QU 98
24,F,566,En Couple,2,false,7307 QJ 64
46,M,1370,En Couple,4,false,1075 WW 72
41,M,1022,En Couple,1,true,9456 CP 55
46,F,165,En Couple,0,false,2944 ED 66
20,F,171,En Couple,4,false,5222 QH 43
21,F,222,En Couple,0,false,3846 CF 73
67,F,496,Seule,3,false,1597 AO 48
57,F,908,En Couple,1,false,2814 AC 21
46,M,445,En Couple,0,false,8039 JK 69
23,Masculin,155,Célibataire,0,false,4962 EV 92
55,M,452,Célibataire,0,false,1671 LW 89
64,F,526,En Couple,4,false,6063 NT 76
77,M,962,En Couple,0,false,147 TW 64
53,M,165,En Couple,2,true,6099 TC 57
23,M,1090,En Couple,1,false,4898 FJ 92
73,M,1074,En Couple,0,true,4047 CU 56
19,M,1104,Célibataire,0,false,6110 QX 10
20,F,1191,En Couple,3,false,8693 ZA 30
25,M,506,En Couple,2,false,3299 MP 35
26,F,596,En Couple,4,true,4858 FY 11
66,M,1212,En Couple,3,false,1517 NL 96
33,F,700,En Couple,4,false,8261 HR 75
37,F,1159,En Couple,4,false,8398 MU 12
68,M,487,En Couple,4,false,3374 MK 33
27,M,935,Célibataire,0,false,6197 DE 22
36,F,461,Célibataire,0,false,2207 OE 12
29,M,1313,Célibataire,0,false,9767 HM 39
52,M,567,En Couple,3,false,54 IH 97
42,F,913,En Couple,0,false,825 DZ 67
35,F,447,Célibataire,0,false,7744 MY 94
19,M,478,En Couple,3,false,483 GZ 80
35,M,227,En Couple,2,false,2767 KH 71
19,M,218,En Couple,3,false,6414 HY 81
38,M,418,Célibataire,0,false,901 YV 79
75,F,1006,Célibataire,0,false,9846 VQ 20
72,M,568,En Couple,1,false,726 WE 26
46,F,747,En Couple,4,false,9273 YE 46
23,M,480,En Couple,3,true,5065 KW 10
20,M,563,Célibataire,0,false,9782 RG 62
19,F,1370,En Couple,0,false,8951 SJ 83
52,F,535,Seule,2,false,3007 PE 80
33,M,556,Célibataire,0,false,234 UX 59
82,M,488,En Couple,2,true,2374 AB 58
54,M,1069,En Couple,3,false,7135 SP 32
68,F,942,En Couple,2,false,9955 PF 32
26,F,576,En Couple,4,false,5684 JO 75
19,M,1251,En Couple,3,false,3515 ZS 95
27,M,567,En Couple,0,false,1258 XM 73
18,F,515,En Couple,1,false,2762 UO 72
46,M,438,En Couple,4,false,3907 HJ 56
54,M,986,En Couple,4,false,1562 FD 24
30,F,432,En Couple,0,false,1764 SQ 12
72,M,1399,En Couple,1,false,4073 MX 60
45,M,1125,En Couple,0,true,4564 SS 37
20,M,224,En Couple,4,false,3463 ZV 66
81,F,594,En Couple,2,false,1307 CX 26
41,F,425,En Couple,0,false,7556 KF 43
38,M,997,Célibataire,0,false,5667 MR 90
58,F,1196,En Couple,4,false,6374 EM 53
48,M,579,En Couple,2,false,8506 DU 72
21,M,591,En Couple,2,false,5745 JI 44
28,F,574,Seule,3,false,9742 GO 32
20,M,410,En Couple,3,false,7852 MX 21
25,M,537,En Couple,2,false,799 XS 25
39,M,1002,En Couple,1,false,6754 BI 68
32,M,413,Célibataire,0,false,6575 WZ 14
38,F,475,En Couple,0,false,9438 ED 80
18,M,179,Célibataire,0,false,9109 HV 77
71,M,721,En Couple,1,false,4621 IL 54
24,M,432,Célibataire,0,false,1445 ZZ 87
37,F,518,Célibataire,0,false,1807 KK 74
53,M,534,En Couple,1,false,1129 OF 45
42,F,496,En Couple,4,false,8086 VW 36
72,M,416,En Couple,0,false,6715 XU 11
55,F,527,En Couple,1,false,7318 MF 90
48,M,189,En Couple,3,false,3176 UP 21
19,F,1161,En Couple,1,false,9667 IH 85
38,F,582,En Couple,0,false,7390 HW 71
26,M,235,En Couple,4,false,7365 AZ 27
56,F,234,Seule,1,false,3821 RG 85
74,F,987,En Couple,4,false,7206 UL 78
20,F,1158,Célibataire,0,false,2362 EA 59
49,F,190,En Couple,1,false,3842 OP 24
27,M,427,Célibataire,0,false,3671 TP 95
48,M,513,Célibataire,0,false,7109 EB 52
73,F,485,Célibataire,0,false,9036 XM 17
32,Femme,522,Célibataire,0,false,288 DB 47
20,M,527,En Couple,3,false,4673 LY 92
53,M,1050,Célibataire,0,false,8549 UW 97
38,M,1074,En Couple,1,false,432 HB 28
77,M,211,En Couple,4,false,7622 ZF 73
22,M,502,Marié(e),0,false,8679 LR 85
19,M,1163,Célibataire,0,false,5209 DZ 89
75,M,481,En Couple,4,true,3332 XU 35
18,M,487,En Couple,1,true,2678 BL 59
41,F,456,En Couple,1,false,4118 BF 81
28,M,1163,En Couple,2,false,278 SG 13
64,F,1027,Marié(e),1,false,3794 YF 30
45,M,496,En Couple,2,false,8982 TK 45
56,F,884,Seule,2,false,5020 OJ 18
68,M,529,En Couple,1,false,3889 QD 65
69,M,494,En Couple,1,false,2457 ZB 52
42,M,210,En Couple,1,true,8857 QB 46
51,M,813,En Couple,4,false,7667 TZ 13
21,M,1047,Célibataire,0,false,4191 GN 56
18,M,598,En Couple,1,false,4676 QR 16
51,M,865,En Couple,2,false,9190 BJ 34
30,M,193,Célibataire,0,false,2713 OD 13
58,M,997,En Couple,1,false,371 ZN 74
51,F,457,Célibataire,0,false,8240 LE 77
43,M,598,En Couple,3,false,3407 ZQ 15
29,F,187,En Couple,2,true,794 SV 84
29,M,551,En Couple,0,true,2403 VX 56
23,M,451,Célibataire,0,false,4473 OB 86
33,M,715,En Couple,1,false,9226 RC 31
26,M,572,En Couple,2,false,3058 WC 22
39,M,400,Seule,2,false,8722 AU 12
33,F,993,En Couple,0,false,5516 NT 78
51,M,502,Célibataire,0,false,2347 PZ 86
21,M,435,Célibataire,0,false,1071 SJ 88
24,F,165,En Couple,1,true,9941 WX 70
19,F,916,En Couple,2,false,9894 CD 31
24,F,242,Marié(e),2,false,2486 XG 27
36,M,184,En Couple,1,false,3916 QP 33
20,F,243,En Couple,1,true,946 JQ 75
24,M,430,Célibataire,0,false,1922 DI 87
48,M,509,Célibataire,0,false,5776 WG 71
22,F,231,En Couple,0,false,8535 VP 74
43,M,501,En Couple,2,false,9531 HF 53
78,M,939,En Couple,3,true,5374 SY 81
61,Femme,524,En Couple,4,false,5390 TC 70
50,M,477,Seule,2,false,1435 EG 25
23,M,418,Célibataire,0,false,2806 PH 40
22,F,215,Célibataire,0,false,7573 CW 13
33,M,498,Célibataire,0,false,2596 RW 48
41,M,220,En Couple,3,false,3157 OA 57
77,M,164,En Couple,4,false,4168 RH 41
82,M,514,Célibataire,0,false,1013 XW 51
33,M,884,Célibataire,0,false,38 SY 29
63,F,702,Célibataire,0,false,3442 LF 85
84,F,596,En Couple,2,false,4836 JI 65
51,F,1054,Célibataire,0,false,3882 QD 31
52,M,479,En Couple,2,false,3977 IC 46
47,F,526,En Couple,0,false,5150 LQ 98
24,M,576,En Couple,0,false,3648 KF 28
42,M,510,En Couple,0,false,5841 ZH 98
57,M,418,En Couple,4,false,9234 NP 92
43,F,568,Célibataire,0,false,4694 EY 28
48,F,583,En Couple,3,false,9967 QU 50
30,M,511,En Couple,1,true,8613 ZO 64
43,M,230,En Couple,1,false,9861 TA 92
55,M,401,En Couple,3,false,1558 HL 48
81,M,1067,Célibataire,0,false,5239 AD 34
58,M,1279,Célibataire,0,false,243 YO 86
28,M,1360,Seule,2,false,983 RC 18
43,M,184,Célibataire,0,false,7562 FD 39
20,M,473,Célibataire,0,false,7163 WO 74
29,M,237,Célibataire,0,false,1961 FV 58
20,M,174,En Couple,0,false,9611 CP 31
38,M,236,Célibataire,0,false,960 MY 85
83,F,1174,En Couple,1,true,3840 RH 32
35,M,918,Célibataire,0,false,2786 RT 14
27,M,552,En Couple,0,true,7927 XV 27
24,F,550,En Couple,1,false,7155 UM 24
18,M,583,En Couple,2,true,8156 VF 97
41,F,561,En Couple,2,false,634 BU 19
36,F,518,En Couple,2,true,5823 DK 96
44,F,1244,Célibataire,0,false,3648 IX 57
30,F,210,En Couple,1,true,753 HT 38
76,M,247,En Couple,4,true,9839 HE 54
44,M,463,En Couple,0,false,39 JF 48
62,M,169,Célibataire,0,false,8356 OE 56
45,F,430,En Couple,3,true,9110 JT 15
59,M,1147,En Couple,2,false,1069 QQ 46
52,M,248,Seule,2,false,6628 KA 27
24,F,535,Célibataire,0,false,859 GY 80
47,M,439,En Couple,2,true,5581 CB 89
59,M,224,En Couple,2,false,6081 YA 18
21,M,1323,En Couple,2,false,3067 MH 78
49,M,225,En Couple,4,true,2 IO 29
62,M,424,En Couple,3,false,6461 IA 62
49,M,169,En Couple,4,false,6310 YF 95
28,F,549,Seule,3,false,9520 PF 19
19,F,596,En Couple,2,false,8533 LU 25
53,M,404,En Couple,2,true,4984 FH 18
44,M,249,Célibataire,0,false,2138 CD 29
55,M,1265,En Couple,0,false,232 GO 23
28,F,1178,En Couple,1,false,8145 QM 98
18,F,402,Seule,1,false,8501 OD 78
30,M,998,Célibataire,0,false,6360 OH 14
61,M,235,En Couple,2,false,838 QM 76
52,F,530,En Couple,2,true,5537 PZ 23
46,M,564,En Couple,2,false,6326 HG 11
61,M,537,Célibataire,0,false,526 AZ 15
63,M,535,N/D,1,false,7920 YE 71
28,M,184,Célibataire,0,false,6579 UM 31
20,M,401,Célibataire,0,false,8434 MG 36
27,F,1096,En Couple,1,false,7736 GM 40
46,M,438,En Couple,1,true,426 VS 54
45,M,412,Célibataire,0,false,4660 AD 58
43,F,530,En Couple,0,false,875 NT 82
48,M,506,Célibataire,0,false,1442 SM 82
51,M,214,En Couple,1,false,3689 DW 92
28,M,1191,En Couple,3,true,3759 AE 34
43,F,430,Célibataire,0,false,6824 YZ 32
46,F,170,En Couple,1,true,3785 KE 77
21,M,530,En Couple,0,false,4784 TJ 67
69,F,212,Célibataire,0,false,1713 NV 44
70,M,188,Célibataire,0,false,8379 BA 90
54,M,555,En Couple,0,false,1306 GH 85
79,M,1079,Célibataire,0,false,965 DL 72
43,M,554,Célibataire,0,false,4951 TD 58
21,M,1226,Célibataire,0,false,7275 DM 52
25,M,441,En Couple,1,false,9616 HY 80
45,M,868,En Couple,3,false,7020 EI 48
35,F,568,En Couple,1,false,9165 QJ 29
52,M,591,En Couple,4,true,8362 JY 18
20,M,985,Célibataire,0,false,2233 EQ 13
20,M,172,Célibataire,0,false,7945 NJ 62
35,M,161,En Couple,0,false,6447 YZ 55
74,M,413,En Couple,1,false,7983 UG 35
56,M,405,En Couple,2,false,6032 ZL 66
57,M,542,En Couple,0,false,18 BX 73
28,M,175,Célibataire,0,false,8827 OT 26
56,M,593,Seule,3,false,5500 RL 80
63,M,514,Célibataire,0,false,2243 YB 55
25,F,175,En Couple,0,false,7658 FB 78
22,F,431,En Couple,2,false,6780 ZE 87
33,M,438,En Couple,0,true,40 LY 79
77,M,440,En Couple,2,false,8894 TL 78
59,M,851,En Couple,3,false,9926 FX 23
38,M, ,Célibataire,0,false,9072 RP 31
73,M,518,En Couple,1,true,4550 IA 48
54,M,201,En Couple,0,true,2877 VH 43
44,M,239,En Couple,0,true,6811 IJ 45
23,M,559,En Couple,0,false,3506 CT 77
25,M,583,En Couple,4,false,3498 TZ 31
84,M,416,Seule,1,false,6669 JI 78
30,M,243,En Couple,0,false,1100 CL 64
23,M,187,Célibataire,0,false,1103 PV 24
